cnpj;optante_simples;optante_simei
09218881000196;true;false
09291981000148;false;false
09340499000150;false;false
09380594000188;false;false
09434869000119;true;false
09452086000168;true;false
09472710000199;true;false
09494150000173;false;false
09499644000140;true;false
09518074000199;true;false
09577282000169;false;false
09582398000196;true;true
09601111000128;false;false
09611768000176;false;false
09627471000107;false;false
09637150000185;true;true
09662119000102;false;false
09688569000166;true;false
09794975017006;false;false
09942069000109;true;true
10338320000100;false;false
10353021000144;false;false
10373321000195;true;false
10379317000134;true;false
10390182000299;false;false
10417868000145;true;false
10494550000168;false;false
10554353000197;false;false
10619255000190;false;false
10645585000150;true;false
10655958000255;false;false
10716567000112;true;false
10717560000115;false;false
10730676000194;true;false
10836527000104;false;false
10867813000137;true;false
10884128000119;true;false
10889198000160;true;false
10910017000130;false;false
10920827000177;true;false
10936338000103;true;false
10959970000172;false;false
10977781000122;true;false
11018673000195;true;false
11029958000121;false;false
11198150000178;false;false
11209423000132;true;false
11244550000172;true;false
11246879000253;false;false
11269626000114;false;false
11313957000104;false;false
11325703000106;true;false
11339567000103;false;false
11374746000181;false;false
11396416000197;true;false
11407343000191;false;false
11578926000185;true;true
11644948000104;false;false
11659187000156;false;false
11830497000191;true;true
11889322000150;true;false
11922451000100;true;true
12004352000102;true;true
12146352000139;false;false
12157093000141;true;false
12264106000181;true;true
12381242000151;true;false
12476769000160;true;false
12497252000157;true;false
12584083000192;true;false
12598375000184;true;true
12625913000182;false;false
12629983000109;false;false
12800874000102;true;true
12853137000178;true;true
12939520000143;true;false
12972367000156;true;true
13009717000146;false;false
13123638000161;false;false
13184649000151;true;true
13192263000191;true;true
13262736000180;true;true
13270880000168;true;true
13296044000152;false;false
13326261000148;false;false
13326584000131;true;true
13335621000178;true;false
13345008000131;true;false
13357669000187;true;true
13358364000190;false;false
13585523000199;true;true
13648616000115;true;false
13755165000115;true;true
13823180000153;true;false
13832909000239;"";""
13841587000103;true;false
13910337000188;true;true
13916353000188;true;true
14070575000276;false;false
14127813000151;false;false
14142602000198;true;false
14156096000196;true;true
14167919000189;true;false
14243565000104;true;true
14251344000188;true;false
14317417000197;true;true
14340692000121;true;true
14546439000129;true;true
14572733000105;true;false
14649582000146;true;true
14685434000187;true;true
14687415000190;true;true
14779802000156;true;false
14785152000151;false;false
14790670000163;false;false
14797004000238;false;false
14829858000178;true;true
14841002000118;true;true
14858363000177;true;true
14893585000120;true;false
14911562000100;true;false
14913506000104;true;true
14990140000240;false;false
15028794000179;true;true
15080957000162;false;false
15131633000106;true;true
15172878000181;true;true
15378113000100;false;false
15406982000193;true;false
15413545000105;true;false
15453134000135;true;true
15500532000165;true;true
15506161000129;true;true
15564542000164;true;true
15570841000101;true;false
15747974000100;false;false
16482301000139;false;false
16483150000133;true;false
16553911000186;true;false
16586749000100;true;false
16618347000132;true;false
16651833000152;true;true
16685385000108;true;false
16744095000279;"";""
16841978000116;true;false
16880856000139;false;false
16883496000129;true;false
16963701000166;true;true
16994298000132;false;false
17141969000185;false;false
17155730000164;false;false
17198181000105;true;false
17212641000374;true;false
17250162000180;true;false
17255690000122;true;true
17263839000204;"";""
17292762000101;true;false
17344597000194;false;false
17431366000118;true;true
17549159000162;false;false
17559755000123;true;false
17624728000197;true;false
17676180000200;false;false
17682185000164;true;true
17742708000110;true;true
17790378000139;true;true
17824359000186;true;false
17835184000102;true;true
17851141000110;true;true
17871030000176;false;false
17892370000183;true;true
18073887000103;false;false
18083400000173;true;true
18112312000152;false;false
18126628000101;false;false
18128166000153;true;true
18141186000164;true;true
18178637000138;false;false
18186082000176;true;true
18206251000192;false;false
18257357000115;true;true
18288115000199;true;false
18328118000109;false;false
18364885000173;false;false
18494485000182;false;false
18519353000168;false;false
18522952000130;true;true
18538545000111;true;false
18597877000177;true;false
18638183000130;true;true
18681903000140;false;false
18697955000105;false;false
18741036000191;true;true
18763140000187;true;true
18835087000182;true;false
18849081000164;true;false
18887548000160;true;false
18905905000176;true;true
18986437000101;true;true
19078027000125;true;false
19096003000107;true;true
19107890000163;true;false
19137969000137;true;false
19174737000159;true;false
19205428000107;true;true
19276449000105;true;false
19351946000120;true;true
19378769000176;false;false
19467912000104;true;false
19497066000167;true;true
19563290000100;true;true
19573284000133;true;false
19580143000148;true;true
19590280000163;false;false
19704891000195;true;false
19736488000148;true;true
19796586000170;false;false
19805651000187;true;true
19883102000120;true;true
19904771000131;false;false
19907684000138;true;false
19949451000106;true;false
19968285000187;false;false
19988329000130;true;true
20028629000157;true;true
20064842000114;true;true
20080561000155;true;false
20114781000152;true;false
20205338000197;false;false
20228084000122;true;false
20339120000125;true;true
20392756000130;true;false
20546608000395;"";""
20688009000144;true;true
20725710000196;false;false
20735381000164;false;false
20753443000160;true;false
20953701000233;false;false
20966319000183;true;false
21049273000109;true;true
21056196000106;true;false
21070076000163;true;true
21080430000130;true;false
21127602000184;true;false
21197014000117;false;false
21214730000165;true;true
21217857000138;false;false
21348660000138;false;false
21358239000108;false;false
21367254000112;false;false
21405774000172;false;false
21427904000178;true;true
21430694000177;true;false
21523268000188;true;true
21638229000126;true;true
21717620000116;true;true
21901561000131;true;true
21912917000132;true;true
21919293000185;true;true
21924657000115;false;false
21961475000114;false;false
22037509000141;true;false
22119134000169;true;true
22145062000124;true;false
22159807000104;true;true
22165645000206;"";""
22226635000144;false;false
22237189000173;true;true
22315376000128;true;false
22318474000119;true;false
22366166000169;true;true
22397501000196;true;true
22400151000170;true;false
22435645000190;true;true
22499460000149;true;true
22524927000163;true;true
22578332000190;true;false
22600683000150;true;true
22621310000166;true;false
22657174000164;true;true
22722584000141;false;false
22740826000120;false;false
22808537000115;true;true
22825912000135;true;true
22919493000109;true;false
22990284008047;false;false
23026538000170;false;false
23068271000184;true;true
23073764000102;true;true
23087941000100;false;false
23121900000192;true;false
23126989000180;true;true
23208943000100;true;true
23279214000144;true;true
23285283000160;true;false
23432137000110;true;true
23437607000139;true;false
23674689000135;true;true
23710006000158;true;true
23790746000141;true;true
23818015000167;true;true
23825846000166;true;true
23826893000124;true;false
23849322000105;true;false
23851666000159;false;false
23874546000177;false;false
23893762000160;true;true
23906946000117;true;true
23956416000183;true;true
23984600000137;true;true
23990639000167;true;true
24044500000193;true;false
24045670000192;false;false
24098036000118;true;true
24101475000132;true;false
24200774000124;true;false
24206676000102;true;true
24207077000103;true;false
24255802000100;true;true
24334187000128;true;false
24363683000100;true;false
24372516000125;true;true
24394101000152;true;true
24414696000160;true;true
24584707000150;true;true
24607712000131;true;true
24608774000168;true;true
24615666000112;true;true
24662438000101;false;false
24674680000197;true;true
24680105000369;false;false
24702356000216;"";""
24705228000145;true;true
24725894000145;true;false
24736208000131;true;true
24755189000190;true;true
24819718000172;true;true
24949605000191;true;true
25011083000145;true;true
25117534000123;true;false
25127323000171;false;false
25142603000159;true;true
25209357000105;true;true
25222838000150;false;false
25223682000122;true;true
25261141000199;true;true
25424679000177;false;false
26011181000145;true;true
26035957000167;true;true
26036461000108;true;true
26121927000173;true;true
26123981000158;true;true
26195899000139;true;true
26206731000181;true;true
26371547000197;true;true
26381998000105;false;false
26402469000140;true;true
26518072000119;true;true
26533830000178;true;true
26679003000197;true;false
26687785000106;true;true
26769476000185;true;true
26787955000124;true;true
26840527000118;true;true
26905662000102;true;false
26924165000143;true;false
26969126000162;false;false
26987207000195;true;true
26987849000194;true;true
26993875000125;true;true
27048383000124;false;false
27145734000115;true;true
27182920000124;true;true
27225402000140;true;false
27242010000190;true;false
27403098000184;true;false
27512116000166;false;false
27552476000191;true;true
27579188000120;true;true
27672560000149;true;false
27701564001180;false;false
27718905000158;true;true
27740062000196;true;true
27743123000179;true;true
27846686000192;true;true
27882334000192;false;false
27999387000198;true;true
28054888000164;true;false
28074310000170;true;true
28179636000161;false;false
28195932000156;true;true
28242471000125;true;false
28367565000120;true;false
28389016000157;false;false
28430537000100;true;true
28473520000130;true;true
28505144000119;true;true
28542463000102;true;true
28607110000135;true;true
28649056000190;true;true
28678636000106;true;false
28780796000161;true;true
28826378000168;false;false
28856000000107;true;false
28892018000164;true;true
28961608000100;true;true
28964715000345;"";""
28983602000125;true;true
29016214000138;true;false
29305956000183;true;false
29349014000105;false;false
29563676000175;true;true
29589077000120;true;true
29597048000100;true;true
29642663000191;true;true
29664975000104;true;false
29691031000118;true;true
29745030000109;true;true
29786512000107;true;false
29794813000182;true;false
29872417000126;true;false
29911230000194;true;false
29914701000118;true;true
29921771000101;true;true
29967522000149;false;false
29995344000160;true;true
30016297000144;true;true
30024489000100;true;false
30044368000112;true;true
30051579000182;false;false
30055777000114;true;true
30059929000157;true;false
30213493000109;false;false
30226440000122;true;true
30254053000108;true;false
30258656000170;true;true
30299992000160;true;true
30300746000181;true;true
30329024000150;true;true
30333713000138;true;true
30387169000107;true;true
30401257000116;true;false
30428827000161;false;false
30431064000108;true;false
30455606000182;true;true
30592556000185;true;true
30601848000137;true;true
30604678000144;true;true
30645344000119;true;true
30716752000114;true;true
30741229000148;true;false
30778152000180;true;true
30936625000120;true;true
30990643000190;true;true
30993310000115;true;true
31010090000125;true;true
31027906000123;false;false
31051712000163;true;true
31069869000116;true;true
31075458000133;true;true
31134906000122;true;false
31239415000146;true;true
31244276000149;true;true
31263483000140;true;false
31345255000110;true;true
31354310000138;true;true
31385923000132;true;false
31486060000190;true;true
31553627000101;false;false
31576380000130;true;true
31608553000155;true;false
31731108000188;true;true
31750336000103;true;true
31766670000147;true;true
31839476000144;true;true
31853016000170;true;true
31861385000105;true;false
31902324000149;true;true
31978867000140;true;true
32019225000186;true;false
32033280000120;true;true
32065728000198;true;false
32168005000114;true;false
32211313000185;true;true
32237787000104;true;false
32242402000199;true;true
32333511000111;true;false
32335233000131;true;true
32388885000134;true;true
32396238000174;true;false
32446535000187;false;false
32604335000105;true;false
32663110000120;true;true
32684692000120;true;true
32700247000107;false;false
32755649000109;true;true
32785497000197;false;false
32966215000158;true;true
33041260065290;false;false
33111246000190;false;false
33128093000193;true;false
33200049000147;false;false
33226569000129;true;true
33231789000140;true;true
33239812000143;true;true
33256163000199;true;true
33266135000152;true;true
33276869000112;true;true
33299271000149;true;false
33310994000100;true;false
33318839000121;false;false
33319820000108;true;true
33386210000119;false;false
33391551000182;true;true
33399617000180;true;false
33425643000136;true;true
33427327000101;true;true
33427862000154;true;true
33473195000146;true;true
33492834000110;true;false
33503898000170;true;true
33546147000130;true;true
33562900000181;true;true
33658632000104;true;true
33668917000118;true;true
33669501000114;true;true
33680846000250;"";""
33724625000155;true;false
33734570000164;true;true
33735863000166;true;false
33763229000137;true;false
33838222000137;true;false
33855708000183;true;true
33861525000170;false;false
33946782000105;true;true
33965300000164;false;false
33976233000183;true;true
34028316244169;false;false
34038767000121;true;false
34054459000190;false;false
34055747000169;true;true
34102854000109;true;false
34151195000192;true;true
34231240000119;true;true
34296239000172;true;false
34378603000143;true;true
34428718000103;true;true
34493846000122;true;true
34513294000177;true;true
34628136000162;true;true
34634031000116;true;true
34655917000146;true;true
34673659000120;true;true
34766494000131;true;true
34805138000180;false;false
34818863000192;true;true
34821120000171;true;true
34843147000165;true;true
34887613000104;true;false
34899621000170;true;true
34901945000104;true;false
34923505000140;true;true
34974241000153;true;false
34996143000117;true;true
34997240000124;true;true
34997853000161;true;true
35058263000136;true;true
35058794000129;true;true
35059999000129;false;false
35086353000130;true;true
35100319000173;true;true
35149200000195;true;true
35155843000141;true;false
35169370000131;true;false
35237264000148;true;true
35326608000195;true;true
35384274000106;true;true
35441543000129;true;true
35449698000101;true;true
35493695000175;true;true
35515232000167;false;false
35615296000130;true;false
35617404000103;true;true
35646923000108;true;false
35775027000130;true;false
35776024000111;true;false
35786382000105;false;false
35798698000117;true;true
35844987000105;false;false
35849358000178;true;false
35849773000121;true;true
35860628000141;true;true
35878969000144;true;false
35911846000168;true;false
35914706000143;true;true
35926672000107;false;false
35958093000146;true;true
35959955000155;true;true
35975882000195;true;true
36099015000104;true;true
36105182000102;true;true
36146166000168;false;false
36150831000197;true;true
36159739000198;false;false
36162705000152;true;true
36257710000149;true;true
36325815000198;true;true
36326358000156;false;false
36330205000182;true;true
36440006000127;true;false
36488257000181;true;true
36525284000187;true;true
36535768000107;true;true
36560888000164;true;false
36561616000189;"";""
36582069000118;true;true
36585328000164;true;true
36594180000124;true;false
36608562000160;false;false
36624296000169;true;false
36706078000173;true;false
36709229000147;true;false
36720011000193;true;true
36749983000100;true;true
36754884000117;true;true
36767790000182;true;true
36776783000147;false;false
36777491000129;true;true
36818891000135;true;true
36839548000177;true;true
36841098000157;true;true
36849059000104;true;true
36862752000109;true;true
36867091000104;true;false
36870866000109;true;true
36894264000183;true;true
36903242000132;true;true
36986041000146;true;true
36987090000101;true;false
36993174000140;true;true
37082194000121;true;true
37106920000107;true;false
37111756000118;true;true
37169402000124;true;true
37171847000149;true;true
37174836000112;false;false
37247149000180;true;true
37265930000187;true;true
37281118000145;true;true
37297800000126;true;true
37304840000158;true;true
37310569000163;true;false
37312352000192;true;false
37341621000149;true;true
37358031000129;true;true
37402828000186;true;true
37433571000120;true;true
37456499000156;true;true
37476731000118;true;true
37591521000170;true;true
37600815000111;true;true
37602271000127;true;true
37603185000139;true;true
37639411000131;true;true
37639563000134;true;true
37654155000151;true;true
37673049000115;true;true
37695968000190;true;true
37714113000169;true;true
37716634000155;true;true
37722926000109;true;true
37724867000108;true;true
37774714000167;true;false
37775548000113;true;true
37778063000183;true;true
37780849000135;"";""
37817803000143;true;true
37824233000119;true;true
37878301000122;true;false
37886310000165;true;true
37892782000120;true;false
37912769000196;true;false
37913849000166;true;true
37921826000101;true;false
37946751000105;true;true
37947599000185;true;true
37984152000186;true;true
38018234000139;true;true
38023928000164;true;false
38051830000110;true;true
38065109000180;true;true
38134744000171;true;true
38162925000101;true;true
38259366000152;true;false
38329092000120;true;true
38350660000175;true;true
38386163000127;true;true
38409138000111;true;false
38420041000100;true;true
38431083000146;true;true
38461506000170;"";""
38499887000187;true;true
38501001000192;true;true
38592461000173;true;true
38650734000199;true;true
38823181000129;true;true
38948237000171;true;false
38973011000120;true;false
39307560000129;true;false
39322187000185;true;true
39333199000105;true;true
39363170000176;true;false
39394375000119;true;true
39448937000160;true;false
39473928000129;true;true
39489661000168;true;false
39511293000107;true;true
39532199000134;true;true
39562169000170;true;true
39573160000165;"";""
39598036000154;true;true
39611887000190;true;true
39637239000102;true;true
39663850000105;true;true
39708972000170;true;true
39711818000158;true;true
39718091000211;"";""
39747966000122;true;true
39754747000170;true;false
39813707000152;true;false
39872712000136;true;true
39877878000145;true;true
39884508000135;true;true
39899052000187;true;true
39932823000190;true;true
39949172000141;true;true
39956985000169;true;false
39960040000110;true;true
39990465000172;true;true
40007201000135;true;true
40045936000153;true;true
40064176000121;true;true
40120161000133;true;false
40128255000159;true;true
40132723000169;true;false
40140739000113;true;true
40145541000122;true;true
40147963000137;true;true
40150428000135;true;true
40153499000191;"";""
40201002000163;true;true
40211960000115;true;true
40216217000158;true;true
40221482000124;true;false
40236274000107;true;true
40241148000132;true;true
40243518000170;true;true
40266049000105;true;true
40269711000180;true;true
40279436000186;true;false
40279884000180;true;false
40289378000171;false;false
40292015000195;true;true
40326094000108;true;true
40348125000121;true;true
40352587000112;true;true
40390224000171;true;true
40426561000171;false;false
40441076000177;true;true
40463241000191;true;true
40469203000146;true;false
40476917000181;true;false
40514726000167;true;true
40532530000103;true;true
40541452000103;true;true
40549832000186;true;true
40560258000167;true;true
40566285000147;true;false
40571039000183;true;false
40576008000115;true;true
40599834000180;false;false
40605833000109;"";""
40613942000160;true;true
40634653000147;true;true
40646346000186;true;true
40667221000132;true;true
40701803000198;true;true
40719472000113;true;true
40734443000120;true;true
40782530000153;true;true
40803982000174;true;true
40809851000102;true;true
40873816000144;true;true
40893940000171;"";""
40923940000177;true;true
40937247000153;true;true
40967954000192;true;true
41017060000102;true;true
41036270000130;true;true
41073125000129;true;true
41086499000189;true;true
41087448000171;true;true
41129368000131;true;true
41178928000148;true;true
41223253000101;true;true
41229944000112;true;true
41247233000170;true;true
41303468000132;true;true
41353783000174;true;false
41389979000119;true;true
41402253000179;true;false
41421501000129;true;false
41422927000105;"";""
41431332000108;true;true
41495781000110;true;false
41508042000115;true;false
41515596000140;true;false
41536776000108;true;true
41571193000118;true;false
41631046000196;true;false
41633369000119;true;true
41633591000111;true;true
41653963000171;true;true
41677580000133;true;true
41709027000135;true;true
41753787000140;"";""
41762925000238;"";""
41782445000158;true;true
41793797000109;true;true
41847850000107;true;true
41861769000181;true;true
41865799000166;true;true
41893654000179;"";""
41904092000111;"";""
41904643000147;true;true
41909005000119;true;true
41914920000100;true;false
41942266000130;true;true
41988880000133;true;true
42000739000143;true;true
42019867000139;true;false
42030887000100;"";""
42036303000104;true;true
42039419000105;true;true
42039585000101;true;true
42056419000105;true;false
42069780000176;true;true
42090697000189;true;true
42092309000107;true;false
42108330000145;true;true
42111339000105;true;true
42118370000178;true;true
42132259000136;true;true
42133212000197;true;true
42156143000137;true;true
42191283000146;true;true
42207781000130;true;true
42208134000142;true;true
42260524000161;true;true
42334803000122;true;true
42343456000102;true;true
42346529000101;true;true
42370207000106;true;true
42376382000100;true;true
42423780000122;false;false
42427514000178;true;false
42444722000185;true;true
42474526000153;true;true
42474921000136;true;true
42549588000187;true;true
42593946000159;true;true
42613433000162;true;true
42637483000180;true;true
42646314000106;true;false
42660562000101;true;false
42709472000168;true;true
42736982000124;true;true
42741805000136;true;true
42756939000120;true;true
42787512000190;true;false
42796723000199;true;true
42803291000104;true;true
42839108000112;true;true
42841935000140;true;false
42849884000101;true;true
42886599000152;true;false
42934350000175;"";""
42989465000167;true;true
43032431000142;true;true
43038309000183;"";""
43041066000132;true;true
43042750000139;true;true
43087339000180;true;true
43134833000158;true;true
43187418000162;false;false
43230560000145;true;false
43231129000113;true;false
43241513000105;true;true
43250429000140;true;true
43296260000169;true;false
43359478000115;true;true
43366801000188;true;true
43386638000115;true;false
43403739000157;true;true
43457151000186;true;false
43485314000134;true;true
43510582000169;true;true
43535018000109;true;true
43572168000184;true;true
43599911000190;true;false
43691463000150;true;true
43716064000104;true;false
43719556000145;true;true
43719966000196;true;true
43728754000175;true;true
43731494000197;true;false
43761233000110;true;true
43790075000126;true;true
43864037000170;true;true
43866337000199;true;true
43869035000174;true;true
43904445000109;true;true
43916661000174;true;true
43955925000107;true;true
43972084000138;true;true
43975037000148;true;true
43994427000165;true;true
44044342000189;true;true
44048644000125;true;true
44068186000196;true;true
44080278000191;true;true
44095787000198;true;true
44144636000182;true;true
44163767000107;true;true
44228004000105;"";""
44230244000136;true;true
44230975000181;true;true
44235119000119;true;true
44256174000195;"";""
44275932000112;true;true
44286048000183;true;true
44311912000150;true;true
44322768000157;true;true
44339343000150;true;true
44364849000110;true;true
44377446000105;true;true
44416910000125;true;true
44453288000125;true;true
44477584000166;true;true
44478617000192;true;true
44491222000120;true;true
44496845000195;true;true
44500459000120;true;true
44503793000137;true;true
44514058000129;true;true
44576183000163;true;true
44578523000195;true;true
44622904000124;true;false
44630610000144;true;true
44645637000100;true;false
44648008000134;true;true
44654953000149;true;true
44660757000187;"";""
44726960000109;true;true
44770034000130;true;true
44774526000102;"";""
44776038000126;true;true
44784942000183;true;false
44845367000181;true;false
44881604000160;true;true
44885342000101;true;true
44926750000164;true;true
44969410000110;true;true
45022333000150;true;false
45024535000130;true;true
45024750000131;true;true
45036050000167;false;false
45045039000163;true;true
45067804000146;true;true
45084729000121;true;true
45120950000198;true;true
45163356000184;true;true
45176217000195;true;true
45272144000135;true;false
45277002000160;true;true
45308660000172;true;true
45311997000139;true;true
45338980000175;true;true
45376295000133;true;false
45414833000137;true;false
45419765000107;"";""
45450162000160;true;true
45468092000177;true;true
45472363000168;true;true
45516034000171;true;true
45519075000111;true;true
45527434000182;true;true
45529124000105;true;false
45538052000154;true;true
45553778000166;true;true
45583901000191;true;true
45604822000110;true;true
45612665000194;true;true
45690668000146;"";""
45700915000148;true;false
45764952000110;true;true
45821481000134;true;true
45829031000198;true;false
45856504000146;true;true
45885086000115;true;true
45891798000147;true;true
45933095000134;true;true
45976480000169;true;true
45988986000198;true;false
45992724001179;false;false
46012691000144;true;true
46017529000119;true;false
46027063000132;true;true
46027594000125;true;true
46043383000186;true;true
46067912000181;true;true
46075940000140;true;true
46085214000109;true;true
46196058000153;true;true
46280295000106;true;true
46313543000160;true;true
46315896000107;true;true
46362940000121;true;true
46384941000177;true;false
46390275000180;true;true
46414675000188;true;true
46451095000160;true;true
46451885000146;true;false
46462658000116;true;true
46484784000171;true;true
46551465000131;true;true
46579584000100;true;true
46623337000156;true;true
46689450000134;true;true
46695424000119;"";""
46710847000160;true;true
46712946000181;true;true
46731817000130;true;true
46746766000110;true;true
46790258000130;true;false
46796269000127;true;true
46799203000190;true;true
46803398000103;true;true
46803743000109;"";""
46814791000194;true;true
46832025000152;true;true
46842877000120;true;true
46863876000162;true;true
46909876000156;true;true
46939627000103;true;false
46970085000131;true;false
47015529000142;true;true
47020099000157;true;true
47075778000123;true;false
47146904000193;true;true
47168860000100;true;true
47201170000106;true;false
47211160000143;true;true
47251861000106;true;true
47264394000159;true;true
47271057000199;true;true
47319346000110;true;true
47319675000161;true;true
47342634000196;true;true
47365188000135;true;true
47421668000176;true;true
47425477000182;true;true
47433498000140;true;true
47468737000105;true;true
47511047000183;true;false
47518516000196;true;true
47527217000118;true;true
47548349000126;"";""
47565511000114;true;true
47600827000108;"";""
47605172000152;"";""
47605963000182;true;true
47611616000162;true;false
47642851000100;true;true
47650914000161;true;true
47665958000165;true;true
47679768000105;true;false
47703058000165;true;true
47703345000175;true;true
47715853000173;true;true
47741596000144;true;true
47873814000102;"";""
47886504000114;true;true
47898955000171;true;true
47928963000113;"";""
47935504000167;"";""
47945671000199;"";""
48000581000198;"";""
48028891000110;"";""
48033059000102;"";""
48069315000111;"";""
48074183000116;"";""
48076751000118;"";""
48086352000138;"";""
48098769000110;"";""
48124212000107;"";""
48167806000103;"";""
48185674000134;"";""
48196199000100;"";""
48212225000138;"";""
48223211000110;"";""
48248971000181;"";""
48263815000190;"";""
48266797000108;"";""
48341213000103;"";""
48356478000185;"";""
48366634000199;"";""
49263189000102;false;false
50746577000115;false;false
50926955000142;false;false
52180593000119;true;false
53113791000122;false;false
53585527000949;"";""
54140165000198;false;false
55040042000148;false;false
55278311000109;true;false
55970909000164;true;false
56720428000163;false;false
57593832000186;false;false
57710907000161;false;false
58340183000174;false;false
58728858000157;false;false
59273367032325;"";""
59704510001245;false;false
60102621000108;false;false
61088894000108;false;false
61669966000372;false;false
62144175000120;false;false
62377981000148;false;false
63498331000113;true;false
65665093000119;false;false
67043125001303;"";""
67960229000653;false;false
73167892000193;true;false
73853970000103;true;false
74019910000152;false;false
74237298000275;"";""
74564592000100;true;false
75446948000174;false;false
75584110009446;false;false
76707512000154;false;false
77960573000191;false;false
78445673000223;false;false
78586674002231;false;false
79048450000104;false;false
79732970000131;true;false
79801205000126;false;false
81414997000128;true;true
82027459000143;false;false
87557948000120;false;false
88212113082904;"";""
88661681000422;false;false
89637490000145;false;false
89850341000160;false;false
91024158000157;true;false
92076462000100;true;false
92754738000162;false;false
93355469000124;true;false
94069770000215;"";""
94813102000170;false;false
95817532000122;false;false
96571765000150;false;false
97191902000194;false;false
97542647000187;false;false
00000000000191;false;false
00000000328405;false;false
00059319000192;false;false
00218928000147;true;false
00242184000104;false;false
00556667000256;false;false
00696185000110;true;false
00934861000147;true;false
00980086000247;false;false
01104937000170;false;false
01282244000177;false;false
01301391000228;false;false
01383961000195;true;false
01545826000107;false;false
01555122000107;false;false
01609290000138;false;false
01787306000100;true;false
01838723000127;false;false
01924669000132;false;false
01971614000183;false;false
01988222000127;true;false
02016256000112;true;false
02101989000236;"";""
02128461000170;false;false
02404504000100;false;false
02555465000134;false;false
02585924012309;false;false
02744156000102;true;false
02832547000189;true;true
02852677000183;false;false
02962641000152;false;false
03185564000134;false;false
03243876000157;true;false
03261442000180;true;false
03285176000125;false;false
03293963000119;false;false
03378521000175;false;false
03441939000180;false;false
03462027000194;true;false
03485324000406;false;false
03496362000103;false;false
03613342000175;true;false
03624974000487;"";""
03643856005566;false;false
03655822000107;false;false
03758318000124;false;false
03853896000140;false;false
03862585000147;false;false
03921801000188;false;false
03932942000104;false;false
03991307000190;false;false
03992917000108;false;false
04352523000158;true;false
04448482000106;true;false
04496959000110;false;false
04558953000201;false;false
04563989000100;false;false
04565935000176;false;false
04576569000231;false;false
04605426000120;true;false
04612535000174;false;false
04706732000152;false;false
04798608000164;true;false
04806456000102;false;false
04839833000100;true;false
04844451000166;true;false
04878110000101;true;false
05055075000193;false;false
05286399000485;"";""
05339222000157;true;false
05346644004228;false;false
05578540000170;true;false
05587864000175;true;false
05681837000167;true;false
05741708000117;true;false
05832716000179;false;false
05834681000107;true;false
05883853000132;true;false
05906856000144;false;false
05975696000195;false;false
06044176000202;false;false
06047087000139;false;false
06086715000195;false;false
06239063000262;"";""
06305912000310;false;false
06326392000160;false;false
06879279000101;true;false
06882416000167;false;false
07047251000170;false;false
07077775000295;"";""
07078234000109;false;false
07128323000104;false;false
07136283000142;false;false
07420874000147;false;false
07535695000155;false;false
07547200000108;true;false
07575550000188;false;false
07668738000170;true;false
07681553000104;true;false
07800597000106;true;false
07825400000185;true;false
07846891000140;true;false
07871961000110;false;false
07874968000196;false;false
07923294000253;false;false
08068681000131;false;false
08078847000109;false;false
08159965000133;false;false
08224587000124;false;false
08235067000117;true;false
08338958000522;false;false
08418867000173;false;false
08445150000110;false;false
08467115000100;false;false
08471273000126;true;false
08518621000173;false;false
08526886000113;false;false
08535363000133;false;false
08544832000180;false;false
08580964000320;false;false
08585659000320;false;false
08593047000118;false;false
08665902000159;false;false
08807432000110;false;false
08817578000147;true;false
08855340000106;false;false
08865487000187;false;false
08899534000103;true;false
09041168000110;false;false
09042817000105;false;false
09102288000180;false;false
09129228000150;false;false
09170877000103;false;false
09216174000160;false;false
09252987000106;true;false
09288252000132;false;false
09301734000185;false;false
09306201000196;true;false
09339505000150;true;false
09479373000161;true;false
09509008000152;false;false
09536254000101;false;false
09587219000294;false;false
09608541000686;false;false
09664694000136;false;false
10285590000108;false;false
10306081000297;true;false
10309325000104;false;false
10425859000104;true;false
10489763000100;false;false
10496097000129;false;false
10593927000136;false;false
10697158000116;false;false
10720451000157;true;false
10772420001979;false;false
10835932000108;false;false
10865659000164;false;false
10868909000110;false;false
10887999000196;false;false
10894164000163;false;false
10948140001200;"";""
10961196000134;true;false
10984062000139;false;false
10987866000191;true;false
11006654000149;true;true
11071665000102;true;false
11087775000162;false;false
11150990000160;true;false
11171577000182;false;false
11325292000159;false;false
11361845000129;true;false
11421994000136;false;false
11486430000181;true;false
11527155000105;true;true
11535682000153;true;true
11694376000160;true;true
11705180000123;true;false
11933472000113;true;true
12042439000166;true;true
12044340000101;false;false
12108897000150;false;false
12138411000127;true;true
12337252000190;false;false
12373589000152;true;true
12399950000110;true;false
12432934000181;true;false
12519340000102;true;false
12533331000176;true;true
12653600000138;true;true
12675158000140;false;false
12679985000102;true;true
12682905000178;false;false
12694474000160;true;true
12779296000170;false;false
12810603000138;false;false
12831777000187;false;false
12877311000112;true;false
12883330000151;true;true
12892467000172;true;false
12895225000132;true;true
12941280000111;true;false
12956210000137;true;true
13095820000156;true;false
13104826000142;true;true
13112212000102;true;true
13196169000100;true;false
13224882000110;true;false
13336245000136;true;false
13346640000108;true;true
13350390000171;true;true
13465383000115;true;true
13520921000127;false;false
13558297000157;false;false
14036345000100;true;true
14103878000167;true;true
14141205000100;false;false
14172646000160;true;true
14326931000199;true;true
14411229000123;true;true
14453071000154;true;false
14456696000170;false;false
14496672000144;false;false
14622358000160;true;true
14819550000141;true;false
